Date,asset,daily_return,return_zscore,total_cost,drawdown_after_cost,extreme_return_flag,high_cost_flag,severe_drawdown_flag
2025-09-29,NASDAQ100,0.004387065775937,0.259809358102203,0.0,-0.0060466167752618,False,True,False
2025-09-30,NASDAQ100,0.0027889825665574,0.14853814689104292,0.0,-0.0032744981174771,False,True,False
2025-10-01,NASDAQ100,0.0048974549615765,0.29534669592157237,0.0,0.0,False,True,False
2025-10-02,NASDAQ100,0.0037055325073791,0.2123556136237921,0.0,0.0,False,True,False
2025-10-03,NASDAQ100,-0.0043080893956599,-0.3456162179466034,0.0,-0.0043080893956599,False,True,False
2025-10-06,NASDAQ100,0.0077884595229731,0.49664133269362853,0.0,0.0,False,True,False
2025-10-07,NASDAQ100,-0.0055379523517942,-0.4312490185101786,0.0,-0.0055379523517942,False,True,False
2025-10-08,NASDAQ100,0.0119318004012831,0.7851335434147749,0.0,0.0,False,True,False
2025-10-09,NASDAQ100,-0.0015292212890665,-0.15212940937375696,0.0,-0.0015292212890664,False,True,False
2025-10-10,NASDAQ100,-0.034920439013412,-2.4770904741019737,0.0,-0.0363962592237157,False,True,False
2025-10-13,NASDAQ100,0.0218196446874179,1.4736035827268674,0.0,-0.0153707679805102,False,True,False
2025-10-14,NASDAQ100,-0.0069061802406036,-0.5265158816541909,0.0,-0.0221707949270041,False,True,False
2025-10-15,NASDAQ100,0.0067552340906498,0.4246999940737074,0.0,-0.0155653297460619,False,True,False
2025-10-16,NASDAQ100,-0.0035610370126216,-0.29360051375112184,0.0,-0.0190709380433442,False,True,False
2025-10-17,NASDAQ100,0.0065177198602686,0.40816237204045763,0.0,-0.0126775172147146,False,True,False
2025-10-20,NASDAQ100,0.0130176071218617,0.8607360078114207,0.0,0.0,False,True,False
2025-10-21,NASDAQ100,-0.0005524307340732,-0.08411751392563424,0.0,-0.0005524307340734,False,True,False
2025-10-22,NASDAQ100,-0.0098746289474361,-0.7332027932547971,0.0,-0.0104216046329914,False,True,False
2025-10-23,NASDAQ100,0.0087785001365592,0.5655758021726817,0.0,-0.0017345905541261,False,True,False
2025-10-24,NASDAQ100,0.0103895182162876,0.6777476415126669,0.0,0.0,False,True,False
2025-10-27,NASDAQ100,0.0182738267344599,1.22671565095698,0.0,0.0,False,True,False
2025-10-28,NASDAQ100,0.0073814160500926,0.46829974198222035,0.0,0.0,False,True,False
2025-10-29,NASDAQ100,0.0041403427680017,0.24263054803430975,0.0,0.0,False,True,False
2025-10-30,NASDAQ100,-0.0147412434703223,-1.0720550440519212,0.0,-0.0147412434703223,False,True,False
2025-10-31,NASDAQ100,0.0047919650418788,0.28800165214260176,0.0,-0.0100199179518271,False,True,False
2025-11-03,NASDAQ100,0.0044399417101865,0.2634909994668899,0.0,-0.0056244640932875,False,True,False
2025-11-04,NASDAQ100,-0.0206846142826687,-1.4858795965441394,0.0,-0.0261927385056398,False,True,False
2025-11-05,NASDAQ100,0.0072469043032683,0.4589339687212152,0.0,-0.0191356504717624,False,True,False
2025-11-06,NASDAQ100,-0.0191252800181133,-1.377306393796141,0.0,-0.0378949558162745,False,True,False
